ids,ldcgrn,othssame,chemgen,natchld,natpark,sex,nukegen,harmgood,topprob1,drivless,grnmoney,topprob2,peopgrn,natsci,grngroup,redcehme,grntaxes,grncon,govdook,knowsol,chemfree,ihlpgrn,tempgen1,recycle,grndemo,impgrn,scigrn,h2oless,carsgen,indusgen,grnprice,grwthelp,nobuygrn,grneffme,helpharm,grnprog,toodifme,grnsign,harmsgrn,grnexagg,popgrwth,watergen,natenrgy,busgrn,natsoc,privent,grnsol,natroad,age,usdoenuf,grwtharm,econgrn,race,polgreed,polviews,grnintl,knwcause,grnecon,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters
364,2,1,2,2,2,Female,4,1,The environment,3,0,The economy,Use the tax system to reward people who protect the environment,2,0,4,1,5,4,3,1,4,2,4,0,2,2,1,2,2,1,2,3,4,2,1,2,1,3,2,5,1,1,More information and education for businesses about the advantages of protecting the environment,2,3,2,2,53,1,2,5,White,2,5,5,4,2,0,2,0,2,2,2,1,8
362,2,1,3,1,1,Female,2,2,The economy,2,0,Crime,More information and education for people about the advantages of protecting the environment,2,0,2,3,5,3,3,2,4,1,4,0,2,2,3,1,1,2,5,3,4,3,2,2,0,4,1,4,1,1,More information and education for businesses about the advantages of protecting the environment,NaN,2,3,2,19,1,2,4,White,4,4,4,4,2,0,1,2,2,3,2,7,4
360,5,5,2,1,2,Female,1,5,The economy,1,0,Health care,Use the tax system to reward people who protect the environment,3,0,1,2,2,3,1,3,4,1,4,0,4,5,1,2,3,3,5,1,4,5,4,5,0,5,4,4,1,3,Heavy fines for businesses that damage the environment,3,2,3,1,35,2,4,3,Black,2,5,5,2,3,1,1,1,3,0,6,2,7
361,4,5,2,1,2,Male,2,3,NaN,2,1,Immigration,More information and education for people about the advantages of protecting the environment,1,0,3,2,5,1,3,3,4,4,4,0,1,2,2,2,2,2,4,2,4,4,2,2,1,2,4,4,2,1,Heavy fines for businesses that damage the environment,1,5,2,2,51,1,2,4,White,5,3,4,3,4,0,2,0,4,2,4,5,1
446,3,2,1,1,1,Female,1,3,The environment,1,0,Terrorism,More information and education for people about the advantages of protecting the environment,3,0,2,5,5,1,3,2,1,1,3,0,3,5,1,3,2,5,3,2,2,1,3,3,0,4,1,2,1,1,Heavy fines for businesses that damage the environment,1,2,4,1,27,1,3,3,Other,3,7,5,3,3,1,1,1,0,5,5,0,0
380,1,4,1,1,2,Male,1,5,Education,2,0,The environment,Heavy fines for people who damage the environment,3,0,4,5,5,4,1,3,3,2,2,0,4,2,1,1,1,4,5,2,4,4,4,4,0,4,4,4,1,3,Heavy fines for businesses that damage the environment,1,5,5,2,72,1,4,4,White,4,6,5,1,2,1,1,1,3,0,0,3,7
381,2,2,1,1,2,Female,1,3,Health care,NaN,0,Education,Use the tax system to reward people who protect the environment,2,0,2,4,1,2,2,3,2,3,2,0,1,3,1,3,3,4,4,1,2,2,2,2,0,5,4,2,1,2,Heavy fines for businesses that damage the environment,2,2,4,2,60,2,3,3,Other,2,2,2,3,2,1,0,1,0,5,6,2,0
383,2,2,3,1,2,Female,2,2,Education,1,0,The economy,Use the tax system to reward people who protect the environment,1,0,2,2,4,4,3,3,4,2,3,0,3,3,3,3,3,2,4,3,3,4,2,2,0,4,2,4,2,1,Heavy fines for businesses that damage the environment,1,4,4,2,30,2,3,4,White,4,5,5,3,4,0,1,2,2,3,2,7,4
384,2,2,2,1,2,Female,1,2,Terrorism,1,0,The economy,More information and education for people about the advantages of protecting the environment,2,0,3,2,5,2,3,3,4,1,2,0,2,NaN,3,2,2,2,4,3,4,NaN,2,2,0,4,2,2,1,3,More information and education for businesses about the advantages of protecting the environment,2,4,2,2,41,2,2,4,White,5,3,5,3,2,0,1,2,2,3,2,7,4
385,2,4,2,2,2,Female,1,3,The economy,1,0,Health care,Use the tax system to reward people who protect the environment,3,0,4,2,5,4,3,1,4,1,2,0,3,2,1,2,1,2,2,4,3,2,2,3,0,4,2,3,2,NaN,Heavy fines for businesses that damage the environment,NaN,3,2,3,38,2,4,4,White,4,4,4,3,4,0,1,2,3,0,0,3,7
387,2,2,2,2,2,Male,2,3,The economy,3,0,Education,More information and education for people about the advantages of protecting the environment,2,0,3,4,4,2,2,1,4,3,4,0,2,2,1,3,3,2,4,1,4,2,3,2,0,2,2,2,2,1,More information and education for businesses about the advantages of protecting the environment,2,4,3,1,54,2,2,2,White,4,3,4,3,4,1,0,3,0,1,3,4,2
389,2,2,3,2,1,Male,3,1,Education,3,1,The economy,More information and education for people about the advantages of protecting the environment,1,0,4,2,5,2,4,2,4,1,3,0,4,2,2,3,3,4,4,3,4,2,4,2,1,2,2,2,3,1,More information and education for businesses about the advantages of protecting the environment,2,2,3,1,65,1,2,3,White,3,5,4,4,2,0,2,0,4,2,4,1,8
21,2,2,1,2,1,Male,1,3,The economy,1,1,Immigration,Use the tax system to reward people who protect the environment,1,1,2,5,5,1,3,NaN,4,2,4,0,3,2,4,3,1,5,3,2,4,2,2,2,0,3,2,2,1,1,Heavy fines for businesses that damage the environment,2,1,5,2,49,1,3,4,White,2,3,4,4,2,0,2,0,4,2,4,5,3
1645,3,2,3,1,2,Female,4,1,The economy,2,1,Health care,Use the tax system to reward people who protect the environment,2,0,3,3,4,3,3,3,4,4,3,0,4,2,3,4,4,3,3,3,2,3,3,2,1,3,4,4,4,3,Heavy fines for businesses that damage the environment,2,5,2,1,57,2,2,2,White,2,3,3,4,4,1,2,3,1,1,1,5,1
1644,2,3,1,1,1,Female,3,1,Health care,3,0,The economy,More information and education for people about the advantages of protecting the environment,2,0,3,3,5,1,3,3,2,2,2,0,2,2,2,1,1,2,2,4,4,3,2,1,0,4,2,5,1,1,Use the tax system to reward businesses that protect the environment,2,2,2,2,67,1,4,3,White,5,6,4,3,2,0,1,2,2,3,2,7,4
1646,3,2,2,2,2,Male,3,2,NaN,1,0,Education,Heavy fines for people who damage the environment,2,0,2,3,4,4,4,2,4,1,3,0,3,3,2,2,2,3,3,2,2,3,2,2,0,3,2,3,2,2,Use the tax system to reward businesses that protect the environment,2,3,3,2,23,2,3,3,White,2,6,4,4,2,1,1,2,2,3,5,7,6
1641,1,1,4,3,2,Female,4,2,Terrorism,1,0,Immigration,Use the tax system to reward people who protect the environment,2,0,1,5,2,2,4,1,4,4,3,0,4,4,3,4,4,5,4,1,1,4,5,2,0,2,5,2,4,2,Heavy fines for businesses that damage the environment,2,4,5,3,56,3,1,1,White,4,2,5,3,4,1,0,3,1,4,1,6,5
781,1,1,1,2,3,Female,3,2,Education,4,1,Poverty,More information and education for people about the advantages of protecting the environment,1,1,4,1,5,2,4,4,4,2,4,0,2,2,3,1,1,1,2,3,4,2,2,2,1,2,2,2,1,1,Heavy fines for businesses that damage the environment,2,4,2,1,68,1,2,4,White,2,6,5,4,2,0,2,0,4,2,4,1,8
782,2,2,4,2,2,Male,2,5,Health care,3,0,Education,More information and education for people about the advantages of protecting the environment,2,0,3,3,4,2,2,2,2,2,4,0,1,2,2,3,2,2,4,1,4,3,2,3,1,4,5,2,3,1,Use the tax system to reward businesses that protect the environment,1,2,5,3,63,1,4,5,Black,4,4,4,2,4,1,1,1,3,0,3,3,1
783,1,2,1,1,2,Female,1,4,Education,1,0,Health care,Heavy fines for people who damage the environment,3,0,1,2,5,2,3,1,3,NaN,1,0,4,NaN,1,3,3,4,4,1,4,2,4,2,0,2,3,2,1,3,Heavy fines for businesses that damage the environment,1,1,2,3,56,NaN,2,3,Black,4,7,NaN,3,NaN,1,1,1,0,5,6,2,0
1724,4,2,2,2,2,Male,3,4,The economy,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,3,5,3,2,3,2,4,4,2,0,2,2,2,3,3,5,4,2,4,4,4,3,0,2,4,4,2,1,More information and education for businesses about the advantages of protecting the environment,1,4,5,2,61,1,2,2,White,5,1,2,3,4,1,0,3,1,4,3,4,2
1725,4,4,1,1,1,Female,2,4,Health care,NaN,0,Education,Heavy fines for people who damage the environment,NaN,0,2,2,3,2,3,4,4,2,1,0,4,4,4,2,2,1,5,NaN,4,4,4,5,0,4,4,NaN,1,1,More information and education for businesses about the advantages of protecting the environment,2,2,4,NaN,67,2,4,5,White,4,4,5,1,4,1,1,1,3,0,0,3,7
788,1,4,2,2,2,Male,2,1,Terrorism,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,2,4,3,2,3,3,2,3,1,0,2,3,1,3,3,4,4,1,4,2,4,2,0,2,4,4,2,2,Heavy fines for businesses that damage the environment,2,4,4,1,32,3,2,2,White,4,3,4,4,3,1,0,3,1,4,1,6,5
1723,2,4,1,1,1,Male,1,3,The economy,1,0,Health care,More information and education for people about the advantages of protecting the environment,3,0,2,4,5,2,5,4,4,2,4,0,2,4,1,2,1,5,4,3,4,2,4,4,0,4,2,4,1,2,Heavy fines for businesses that damage the environment,2,NaN,4,1,45,1,4,4,White,4,NaN,4,5,3,1,1,1,3,0,0,3,7
1721,2,2,3,1,2,Male,3,2,The economy,2,0,Health care,Use the tax system to reward people who protect the environment,1,0,4,3,4,2,2,4,4,2,4,0,4,2,3,3,2,3,NaN,3,4,4,2,2,0,4,4,4,2,1,Use the tax system to reward businesses that protect the environment,2,2,2,1,78,1,4,4,White,2,6,5,3,2,0,1,2,2,3,2,7,4
1253,2,4,4,1,2,Female,4,2,The economy,2,0,Health care,More information and education for people about the advantages of protecting the environment,2,0,2,4,3,4,2,4,4,4,4,0,4,4,2,2,3,3,4,2,2,4,2,4,0,2,4,4,1,1,More information and education for businesses about the advantages of protecting the environment,1,4,2,1,83,2,2,2,White,2,3,4,3,2,1,0,3,3,1,3,4,2
114,NaN,4,4,1,1,Female,3,NaN,Education,1,0,Health care,Use the tax system to reward people who protect the environment,3,0,1,5,1,2,1,3,4,4,3,0,4,NaN,1,4,4,5,2,1,2,4,2,2,0,2,4,2,4,1,Use the tax system to reward businesses that protect the environment,1,4,5,3,44,NaN,2,2,White,4,2,NaN,1,2,1,0,3,1,4,6,2,0
729,1,2,3,1,1,Male,3,2,The environment,NaN,0,Education,Heavy fines for people who damage the environment,1,0,1,4,5,3,3,1,4,3,4,0,4,2,1,3,2,2,4,2,4,3,3,2,0,4,2,3,1,1,Heavy fines for businesses that damage the environment,1,4,4,2,47,2,2,4,White,2,3,4,5,4,1,1,2,0,1,5,0,6
1229,2,1,2,2,2,Female,1,3,Education,1,0,The environment,More information and education for people about the advantages of protecting the environment,1,0,3,3,3,3,2,2,4,3,NaN,0,3,2,3,1,1,NaN,NaN,3,4,2,3,2,0,4,NaN,3,2,1,More information and education for businesses about the advantages of protecting the environment,1,4,2,1,52,1,3,NaN,White,3,4,5,4,2,0,1,2,2,3,2,7,4
578,2,2,3,2,2,Female,3,2,Education,3,0,Poverty,Use the tax system to reward people who protect the environment,1,0,3,2,4,3,3,2,4,3,2,0,4,2,2,3,3,2,2,2,4,2,2,2,0,4,4,3,2,1,Use the tax system to reward businesses that protect the environment,NaN,4,2,2,58,1,2,4,White,2,3,3,3,2,0,1,2,2,1,2,7,6
573,2,2,4,2,2,Male,3,2,The economy,3,0,The environment,More information and education for people about the advantages of protecting the environment,2,0,3,3,3,4,3,2,4,3,3,0,3,4,2,3,3,4,4,NaN,4,4,4,4,0,3,4,4,2,1,More information and education for businesses about the advantages of protecting the environment,2,4,3,2,88,1,2,NaN,White,4,2,4,4,4,1,0,3,3,1,3,4,2
1072,5,1,1,1,1,Female,4,1,Education,1,1,The environment,Use the tax system to reward people who protect the environment,1,0,2,2,5,4,3,3,4,2,4,0,3,1,1,1,1,2,4,3,3,4,1,2,0,4,1,5,1,1,Heavy fines for businesses that damage the environment,2,2,4,2,44,1,1,5,White,4,6,5,4,1,0,2,0,4,2,4,5,3
570,3,2,3,2,1,Female,3,3,Immigration,2,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,2,4,3,1,1,2,2,4,3,0,5,2,1,3,3,4,5,1,2,3,3,5,0,3,5,3,3,1,Use the tax system to reward businesses that protect the environment,1,4,5,2,78,2,1,2,White,5,1,3,3,5,1,0,3,1,4,1,6,5
359,4,5,4,1,1,Male,2,4,Poverty,NaN,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,2,2,3,3,4,3,4,4,2,0,4,3,1,5,4,2,1,1,1,1,1,5,0,3,5,1,4,1,Use the tax system to reward businesses that protect the environment,3,NaN,1,3,18,2,1,3,Black,4,2,2,3,4,1,0,3,1,4,6,2,0
576,3,2,3,2,2,Male,5,2,The economy,1,0,Immigration,More information and education for people about the advantages of protecting the environment,1,0,2,4,2,1,1,2,4,5,4,0,4,2,3,4,3,3,4,1,2,2,4,2,0,2,4,2,3,2,More information and education for businesses about the advantages of protecting the environment,2,5,5,1,69,3,2,2,White,5,2,4,2,4,1,0,3,1,4,1,6,5
574,3,4,1,2,3,Male,3,2,Health care,2,0,The economy,Heavy fines for people who damage the environment,1,0,2,5,2,3,4,1,3,2,1,0,3,2,2,3,2,4,3,2,3,3,4,4,1,4,4,4,2,1,Use the tax system to reward businesses that protect the environment,3,2,4,3,18,3,4,4,White,4,7,4,4,3,1,0,1,0,5,6,2,0
60,2,2,1,2,1,Female,1,2,NaN,1,1,NaN,Use the tax system to reward people who protect the environment,1,0,2,1,5,2,2,4,4,1,3,0,2,3,2,1,1,2,4,3,3,4,2,2,1,4,2,4,1,1,Use the tax system to reward businesses that protect the environment,2,2,2,2,26,1,2,2,White,2,3,4,3,2,0,2,0,4,2,4,1,8
61,1,2,4,1,2,Male,1,2,Education,2,0,The environment,More information and education for people about the advantages of protecting the environment,2,0,3,2,4,2,2,3,4,3,3,0,2,3,1,3,3,2,2,2,2,3,4,3,0,4,2,2,2,2,Use the tax system to reward businesses that protect the environment,2,3,4,1,31,1,2,2,White,4,4,1,3,4,1,1,1,0,1,3,4,2
62,4,4,2,2,2,Female,2,4,Education,NaN,0,Health care,Heavy fines for people who damage the environment,3,0,3,4,5,4,3,4,4,2,2,0,4,3,3,2,2,3,4,4,4,4,4,4,0,4,4,4,2,3,Use the tax system to reward businesses that protect the environment,2,4,4,2,41,2,4,4,Black,3,4,4,3,4,1,1,1,3,0,0,3,7
259,2,1,2,3,1,Male,3,1,The economy,2,0,Education,More information and education for people about the advantages of protecting the environment,1,0,3,2,5,2,4,3,4,1,4,0,2,2,3,3,2,2,3,2,2,2,2,2,0,4,1,5,1,1,Heavy fines for businesses that damage the environment,2,4,3,1,51,1,2,3,White,2,4,5,4,2,0,2,2,2,3,2,7,4
67,2,2,3,1,1,Male,3,2,Health care,1,0,Terrorism,More information and education for people about the advantages of protecting the environment,1,0,2,3,5,3,3,2,2,3,2,0,2,4,1,3,2,3,4,1,4,NaN,2,2,0,2,2,4,2,1,Heavy fines for businesses that damage the environment,1,3,3,1,45,1,2,4,White,4,3,4,4,1,1,1,2,0,3,5,0,6
68,2,4,3,1,2,Male,2,2,Terrorism,1,0,Health care,Use the tax system to reward people who protect the environment,1,0,1,5,4,2,1,1,2,1,1,0,4,3,1,1,1,5,5,1,2,3,4,4,0,4,2,4,2,2,Heavy fines for businesses that damage the environment,1,2,5,2,28,NaN,4,3,White,4,4,5,2,2,1,0,1,0,5,6,0,0
253,3,2,2,1,2,Female,3,2,The economy,2,0,Education,More information and education for people about the advantages of protecting the environment,1,0,2,4,4,2,4,2,3,3,3,0,2,2,3,3,2,3,4,3,4,2,3,2,0,4,3,2,1,1,Use the tax system to reward businesses that protect the environment,1,4,2,1,43,3,2,4,White,4,4,2,4,2,1,1,2,2,1,2,4,4
250,2,2,NaN,3,2,Female,1,2,NaN,4,0,Education,More information and education for people about the advantages of protecting the environment,NaN,0,1,5,3,1,2,NaN,2,2,4,0,2,2,1,2,2,5,2,2,2,2,2,2,0,4,2,4,1,1,More information and education for businesses about the advantages of protecting the environment,2,3,5,2,72,NaN,2,4,White,4,4,5,2,4,1,0,1,0,5,3,4,2
256,2,2,2,3,2,Male,4,2,Terrorism,3,1,The economy,Heavy fines for people who damage the environment,1,0,3,3,4,2,3,1,3,4,4,0,2,3,2,4,3,3,4,1,2,3,4,2,0,4,4,1,2,1,Use the tax system to reward businesses that protect the environment,2,4,4,2,73,1,3,3,White,4,3,4,4,4,1,0,3,1,1,3,5,3
254,2,2,2,2,1,Female,3,1,The economy,2,0,Terrorism,More information and education for people about the advantages of protecting the environment,1,0,3,2,5,2,2,3,4,2,4,0,2,1,3,1,1,2,4,3,4,3,3,2,0,3,2,4,1,1,NaN,2,4,3,2,73,1,3,4,White,2,4,4,3,2,0,1,2,2,3,2,7,4
255,3,2,3,1,1,Female,3,2,The economy,2,1,Education,Use the tax system to reward people who protect the environment,2,0,3,2,4,4,3,2,3,3,3,0,2,1,3,2,2,2,4,3,4,4,3,2,0,4,3,4,2,1,Heavy fines for businesses that damage the environment,1,5,3,2,27,1,2,4,White,2,6,4,3,2,0,2,0,4,2,4,5,3
1588,3,2,3,NaN,2,Female,3,3,NaN,1,0,NaN,Use the tax system to reward people who protect the environment,NaN,0,1,4,3,4,2,1,3,3,2,0,2,3,2,3,3,3,4,1,3,3,3,3,0,3,2,3,3,1,More information and education for businesses about the advantages of protecting the environment,1,NaN,4,2,18,1,3,3,White,2,4,4,2,4,1,0,1,0,5,5,0,0
1422,2,2,1,1,1,Female,1,1,The environment,3,0,Education,More information and education for people about the advantages of protecting the environment,2,0,3,1,5,2,3,2,3,1,4,0,1,2,1,1,1,1,2,4,4,2,5,2,0,4,1,4,1,1,Heavy fines for businesses that damage the environment,2,4,2,1,69,1,2,1,White,4,5,5,5,2,0,2,2,2,3,2,7,4
1425,2,2,1,1,2,Female,3,2,Terrorism,NaN,0,Poverty,More information and education for people about the advantages of protecting the environment,2,0,1,3,4,2,2,2,4,3,2,0,1,2,2,1,1,3,4,2,3,2,2,2,0,4,4,4,1,1,More information and education for businesses about the advantages of protecting the environment,2,3,3,2,62,1,2,4,White,3,2,4,3,4,1,1,2,0,3,5,0,6
1162,3,4,3,2,2,Female,3,3,Education,3,0,Health care,Use the tax system to reward people who protect the environment,NaN,0,4,4,3,3,1,1,3,3,4,0,2,2,2,2,1,4,4,2,2,4,2,4,0,4,2,3,2,1,Heavy fines for businesses that damage the environment,2,NaN,5,2,54,1,3,3,White,3,NaN,4,1,3,1,1,1,3,0,3,4,2
1370,2,2,2,1,1,Male,1,2,The economy,2,0,Health care,Use the tax system to reward people who protect the environment,2,0,3,3,5,1,3,4,3,2,3,0,2,4,1,2,2,2,3,3,4,4,3,3,0,3,2,3,1,1,Use the tax system to reward businesses that protect the environment,1,1,2,2,44,1,2,4,Black,4,4,4,3,4,0,1,2,2,3,2,7,4
1429,2,3,2,2,1,Female,1,3,Education,1,0,Health care,Use the tax system to reward people who protect the environment,2,0,1,5,3,2,1,1,2,2,2,0,4,2,1,3,3,4,4,1,2,3,3,3,0,3,4,4,1,2,Use the tax system to reward businesses that protect the environment,1,3,3,2,36,2,3,3,White,4,4,3,2,3,1,0,1,0,5,6,2,0
1583,3,1,3,1,2,Male,3,1,Immigration,2,1,The economy,Heavy fines for people who damage the environment,1,0,2,5,4,2,4,1,3,1,4,0,3,2,1,2,1,2,5,1,5,4,3,3,0,5,2,4,1,1,Heavy fines for businesses that damage the environment,1,4,5,1,39,3,3,2,White,3,4,4,5,4,0,1,1,0,1,5,5,3
1580,2,3,3,NaN,2,Female,NaN,4,NaN,1,0,NaN,More information and education for people about the advantages of protecting the environment,2,0,1,3,3,1,2,1,3,2,4,0,3,3,1,3,3,3,2,1,2,3,4,4,0,2,3,4,2,1,Heavy fines for businesses that damage the environment,2,4,3,2,84,2,2,2,White,3,4,3,2,3,1,0,3,0,5,6,2,0
1581,2,2,3,1,1,Female,1,2,The environment,2,1,Education,Use the tax system to reward people who protect the environment,2,1,2,5,5,2,4,2,4,2,4,0,2,2,1,2,1,2,3,4,4,1,2,2,1,4,1,2,1,1,Heavy fines for businesses that damage the environment,1,4,2,1,59,1,2,3,White,2,6,5,3,2,0,2,0,4,2,4,1,8
1586,3,1,2,1,1,Male,4,1,The economy,1,1,Education,Use the tax system to reward people who protect the environment,1,1,2,2,5,1,4,1,5,3,3,0,3,4,1,3,3,2,5,4,4,2,2,2,1,4,3,2,2,1,More information and education for businesses about the advantages of protecting the environment,1,5,2,1,59,1,2,5,White,4,4,5,3,4,0,2,0,4,2,4,5,1
939,2,4,3,2,2,Male,4,2,None of these,1,0,Terrorism,Heavy fines for people who damage the environment,1,0,1,4,3,1,1,1,4,NaN,4,0,4,2,4,3,3,4,2,1,3,4,4,4,0,2,4,2,3,1,Heavy fines for businesses that damage the environment,2,4,4,1,80,2,2,4,White,4,4,4,4,5,1,0,3,1,4,1,4,5
1585,4,4,3,1,2,Female,1,3,Terrorism,1,0,Education,Heavy fines for people who damage the environment,2,0,3,4,4,2,3,3,4,1,4,0,2,2,3,1,1,2,5,3,2,4,4,2,0,2,3,4,3,1,More information and education for businesses about the advantages of protecting the environment,1,3,5,1,43,1,2,2,White,1,4,2,4,2,0,1,2,2,3,3,3,4
878,2,2,2,2,1,Male,4,1,Immigration,2,0,Education,Heavy fines for people who damage the environment,3,0,3,5,5,3,5,2,4,4,4,0,4,2,1,3,2,3,5,3,4,2,4,4,0,2,4,2,3,3,Heavy fines for businesses that damage the environment,1,4,5,1,44,1,2,2,White,2,2,4,3,4,1,0,3,1,1,3,4,2
730,2,3,1,2,2,Male,1,1,Health care,NaN,0,Education,Use the tax system to reward people who protect the environment,1,0,3,3,5,5,1,1,5,3,3,0,5,4,3,1,1,3,4,3,2,5,2,5,0,4,1,5,1,1,Use the tax system to reward businesses that protect the environment,2,5,3,2,60,2,2,5,Black,4,NaN,5,1,2,0,1,2,3,0,0,3,7
1039,2,4,1,2,2,Female,2,2,Terrorism,1,1,The economy,Heavy fines for people who damage the environment,2,0,3,3,4,3,1,2,4,3,4,0,2,2,2,3,2,2,4,1,4,4,2,2,0,2,3,4,1,1,Heavy fines for businesses that damage the environment,2,4,2,2,83,2,2,3,White,5,2,5,3,2,0,1,2,4,1,3,5,3
735,2,4,2,2,1,Male,4,2,The economy,1,1,Health care,More information and education for people about the advantages of protecting the environment,2,0,1,3,5,3,3,1,2,2,4,0,2,3,3,2,2,2,3,2,2,4,2,2,0,4,2,5,3,1,Heavy fines for businesses that damage the environment,1,4,4,2,43,1,2,3,White,2,4,4,3,2,0,2,0,4,1,5,5,3
734,2,2,3,2,1,Male,4,2,Education,2,1,Poverty,More information and education for people about the advantages of protecting the environment,2,0,2,5,3,3,4,2,3,4,3,0,3,4,2,2,2,4,2,2,2,2,4,3,1,2,4,4,2,3,Use the tax system to reward businesses that protect the environment,2,4,2,2,50,3,2,2,White,3,2,4,3,3,1,0,3,1,4,1,6,5
737,2,2,2,1,2,Female,3,2,Education,1,1,Health care,More information and education for people about the advantages of protecting the environment,2,0,3,5,2,4,5,3,2,3,1,0,4,2,1,3,2,4,5,1,2,4,4,2,0,2,4,2,2,2,Heavy fines for businesses that damage the environment,2,5,5,2,77,3,2,2,White,4,2,4,5,4,1,0,3,1,4,1,6,5
736,2,2,3,3,2,Male,3,3,The economy,3,0,Education,Use the tax system to reward people who protect the environment,1,0,3,2,4,2,4,2,4,2,4,0,2,4,3,3,2,2,2,3,4,2,4,2,0,4,2,4,1,1,Use the tax system to reward businesses that protect the environment,1,4,2,1,31,2,4,2,White,4,4,5,4,3,0,1,2,2,3,2,7,4
1032,2,2,3,1,1,Female,1,2,Education,2,1,Health care,Use the tax system to reward people who protect the environment,2,0,3,3,5,3,4,3,4,3,4,0,2,2,1,3,1,3,4,3,4,2,3,1,0,3,2,4,3,1,Use the tax system to reward businesses that protect the environment,NaN,2,3,2,63,1,3,4,White,3,4,3,4,2,0,2,0,4,2,4,5,3
1033,2,2,2,1,NaN,Male,3,2,The economy,3,0,Education,More information and education for people about the advantages of protecting the environment,1,0,3,1,5,1,3,1,4,2,4,0,2,2,1,2,1,1,4,1,4,2,2,2,0,5,2,4,1,1,More information and education for businesses about the advantages of protecting the environment,3,5,1,1,63,1,2,4,Black,2,4,5,3,2,0,1,2,2,3,2,7,4
1030,4,2,2,1,1,Female,2,3,NaN,1,0,NaN,More information and education for people about the advantages of protecting the environment,2,0,1,3,4,3,1,2,2,2,2,0,3,4,2,2,2,5,4,2,2,4,3,3,0,4,2,2,2,1,More information and education for businesses about the advantages of protecting the environment,1,2,5,2,26,1,2,3,White,3,4,3,1,5,1,1,1,0,5,6,0,0
505,2,2,1,1,2,Female,1,2,Health care,2,1,Terrorism,Heavy fines for people who damage the environment,1,0,3,1,5,2,3,3,4,1,4,0,1,3,2,1,1,1,4,3,4,2,2,2,1,4,2,4,1,1,Heavy fines for businesses that damage the environment,2,2,1,2,50,1,2,4,Other,4,6,4,4,3,0,2,0,4,2,4,1,8
503,2,2,3,1,2,Female,2,2,Education,1,0,Health care,Heavy fines for people who damage the environment,1,0,1,NaN,5,NaN,3,1,5,3,3,0,2,2,1,2,2,2,3,1,4,3,3,2,0,3,1,2,3,1,Heavy fines for businesses that damage the environment,3,3,NaN,1,50,1,2,NaN,Black,3,4,3,3,3,1,1,2,0,3,5,0,6
1034,4,2,2,1,2,Female,2,3,Health care,2,1,Education,More information and education for people about the advantages of protecting the environment,1,0,3,1,5,1,1,2,4,1,4,0,2,2,1,2,2,1,2,3,5,4,2,2,1,2,4,4,1,1,More information and education for businesses about the advantages of protecting the environment,2,2,2,2,49,1,2,3,Black,4,4,4,3,2,0,2,0,4,2,4,1,8
